Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26515655,10/19/2013 04:22:00 PM,10/22/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,650 MACE AVENUE,MACE AVENUE,BRONX PARK EAST,BARKER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/22/2013 12:00:00 PM,11 BRONX,BRONX,1020336,253806,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86323976315136,-73.86953807726682,"(40.86323976315136, -73.86953807726682)"
26517945,10/19/2013 03:20:00 PM,10/21/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10453,1815 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST 176 STREET,WEST 177 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/21/2013 12:00:00 PM,05 BRONX,BRONX,1008523,248772,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84946333006641,-73.91226387668796,"(40.84946333006641, -73.91226387668796)"
26515164,10/19/2013 04:53:00 AM,10/21/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1030 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/21/2013 12:00:00 PM,09 BRONX,BRONX,1018187,239879,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8250227912721,-73.87737784124917,"(40.8250227912721, -73.87737784124917)"
26517203,10/19/2013 04:51:00 AM,10/26/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1025 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/26/2013 12:00:00 PM,09 BRONX,BRONX,1018209,239723,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.824594531459304,-73.8772991398564,"(40.824594531459304, -73.8772991398564)"
26517708,10/19/2013 04:16:00 AM,10/21/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1101 ELDER AVENUE,ELDER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/21/2013 12:00:00 PM,09 BRONX,BRONX,1017826,240384,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826410250898384,-73.8786796881643,"(40.826410250898384, -73.8786796881643)"
26508521,10/18/2013 02:36:00 AM,10/18/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,,,,,ELDER AVENUE,WATSON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/18/2013 12:00:00 PM,09 BRONX,BRONX,1017854,240245,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82602862936386,-73.87857921194824,"(40.82602862936386, -73.87857921194824)"
26509504,10/18/2013 02:31:00 AM,10/18/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1070 ELDER AVENUE,ELDER AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/18/2013 12:00:00 PM,09 BRONX,BRONX,1017907,239966,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82526265267834,-73.87838910770287,"(40.82526265267834, -73.87838910770287)"
26508755,10/18/2013 02:21:00 AM,10/26/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1057 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/26/2013 12:00:00 PM,09 BRONX,BRONX,1018159,240003,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82536324322324,-73.87747838486375,"(40.82536324322324, -73.87747838486375)"
26504815,10/17/2013 10:09:00 PM,10/23/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10468,2538 GRAND AVENUE,GRAND AVENUE,WEST 190 STREET,WEST 192 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/23/2013 12:00:00 PM,07 BRONX,BRONX,1011544,254566,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86535729330748,-73.9013207188246,"(40.86535729330748, -73.9013207188246)"
26505700,10/17/2013 08:36:00 AM,10/18/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10464,296 CITY ISLAND AVENUE,CITY ISLAND AVENUE,HAWKINS STREET,FORDHAM STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/18/2013 12:00:00 PM,10 BRONX,BRONX,1043360,247898,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84689997184167,-73.78635163865418,"(40.84689997184167, -73.78635163865418)"
26494076,10/16/2013 09:40:00 PM,10/17/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1167 WHEELER AVENUE,WHEELER AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/17/2013 12:00:00 PM,09 BRONX,BRONX,1017490,240790,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82752587496864,-73.87989174547992,"(40.82752587496864, -73.87989174547992)"
26499371,10/16/2013 09:19:00 AM,10/21/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10452,,,,,OGDEN AVENUE,UNIVERSITY AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/21/2013 12:00:00 PM,04 BRONX,BRONX,1005382,246865,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84423725453726,-73.92362320164666,"(40.84423725453726, -73.92362320164666)"
26498481,10/16/2013 08:19:00 AM,10/21/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10453,2184 JEROME AVENUE,JEROME AVENUE,CAMERON PLACE,CLINTON PLACE,,,ADDRESS,BRONX,,N/A,Closed,,10/21/2013 12:00:00 PM,05 BRONX,BRONX,1010490,251266,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.856302988209414,-73.90514428826165,"(40.856302988209414, -73.90514428826165)"
26487240,10/15/2013 08:35:00 PM,10/17/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10468,2538 GRAND AVENUE,GRAND AVENUE,WEST 190 STREET,WEST 192 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/17/2013 12:00:00 PM,07 BRONX,BRONX,1011544,254566,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86535729330748,-73.9013207188246,"(40.86535729330748, -73.9013207188246)"
26487234,10/15/2013 04:16:00 PM,10/16/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1219 EVERGREEN AVENUE,EVERGREEN AVENUE,WESTCHESTER AVENUE,BRONX RIVER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/16/2013 12:00:00 PM,09 BRONX,BRONX,1017104,241467,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82938548902003,-73.88128318737999,"(40.82938548902003, -73.88128318737999)"
26489099,10/15/2013 11:04:00 AM,10/16/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10452,,,,,EAST 164 STREET,WALTON AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/16/2013 12:00:00 PM,04 BRONX,BRONX,1005721,241697,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.830051780085654,-73.92241450776335,"(40.830051780085654, -73.92241450776335)"
26484161,10/14/2013 07:50:00 PM,10/16/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,3238 TENBROECK AVENUE,TENBROECK AVENUE,BURKE AVENUE,EAST GUN HILL ROAD,,,ADDRESS,BRONX,,N/A,Closed,,10/16/2013 12:00:00 PM,11 BRONX,BRONX,1024995,256984,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.871942119033996,-73.85267507435616,"(40.871942119033996, -73.85267507435616)"
26482948,10/14/2013 04:41:00 PM,10/15/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,2700 EAST TREMONT AVENUE,EAST TREMONT AVENUE,ST RAYMONDS AVENUE,WILLIAMSBRIDGE ROAD,,,ADDRESS,BRONX,,N/A,Closed,,10/15/2013 12:00:00 PM,10 BRONX,BRONX,1026923,246329,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84268826916678,-73.84577169710714,"(40.84268826916678, -73.84577169710714)"
26482298,10/14/2013 11:33:00 AM,10/16/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,484 CLAREMONT PARKWAY,CLAREMONT PARKWAY,WASHINGTON AVENUE,BATHGATE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/16/2013 12:00:00 PM,03 BRONX,BRONX,1011290,244852,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.838696045384296,-73.9022782142058,"(40.838696045384296, -73.9022782142058)"
26482306,10/14/2013 02:40:00 AM,10/15/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1070 ELDER AVENUE,ELDER AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/15/2013 12:00:00 PM,09 BRONX,BRONX,1017907,239966,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82526265267834,-73.87838910770287,"(40.82526265267834, -73.87838910770287)"
26483557,10/14/2013 02:30:00 AM,10/15/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1025 BOYNTON AVENUE,BOYNTON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/15/2013 12:00:00 PM,09 BRONX,BRONX,1018209,239723,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.824594531459304,-73.8772991398564,"(40.824594531459304, -73.8772991398564)"
26480075,10/13/2013 06:13:00 PM,10/16/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,344 EAST 209 STREET,EAST 209 STREET,HULL AVENUE,DECATUR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/16/2013 12:00:00 PM,07 BRONX,BRONX,1019101,258663,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.876575692327876,-73.87397771145856,"(40.876575692327876, -73.87397771145856)"
26474434,10/12/2013 04:31:00 PM,10/15/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10473,,,BRUCKNER BOULEVARD,STRATFORD AVENUE,BRUCKNER BOULEVARD,STRATFORD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/15/2013 12:00:00 PM,09 BRONX,BRONX,1019020,239628,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82433062847737,-73.87436932610971,"(40.82433062847737, -73.87436932610971)"
26475915,10/11/2013 03:56:00 PM,10/23/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10457,,,CAMBRELENG AVENUE,EAST 183 STREET,CAMBRELENG AVENUE,EAST 183 STREET,INTERSECTION,BRONX,,N/A,Closed,,10/23/2013 12:00:00 PM,06 BRONX,BRONX,1015682,249793,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.852243087472765,-73.88638250768042,"(40.852243087472765, -73.88638250768042)"
26475952,10/11/2013 03:41:00 PM,10/16/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10463,611 WEST 239 STREET,WEST 239 STREET,HENRY HUDSON PARKWAY,BLACKSTONE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/16/2013 12:00:00 PM,08 BRONX,BRONX,1008835,263398,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.889606349196164,-73.91108247261025,"(40.889606349196164, -73.91108247261025)"
26473286,10/10/2013 05:09:00 PM,10/11/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,3178 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST 206 STREET,EAST 207 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/11/2013 12:00:00 PM,07 BRONX,BRONX,1017574,258232,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87539862895537,-73.87950152720576,"(40.87539862895537, -73.87950152720576)"
26473344,10/10/2013 04:34:00 PM,10/12/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10466,620 EAST 229 STREET,EAST 229 STREET,CARPENTER AVENUE,LOWERRE PLACE,,,ADDRESS,BRONX,,N/A,Closed,,10/12/2013 12:00:00 PM,12 BRONX,BRONX,1022540,264088,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.89145135343754,-73.86151118755015,"(40.89145135343754, -73.86151118755015)"
26473357,10/10/2013 12:47:00 PM,10/11/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,1608 PAULDING AVENUE,PAULDING AVENUE,PIERCE AVENUE,VAN NEST AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/11/2013 12:00:00 PM,11 BRONX,BRONX,1024841,247415,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84567883243412,-73.8532898512358,"(40.84567883243412, -73.8532898512358)"
26470281,10/10/2013 05:59:00 AM,10/11/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10456,811 TRINITY AVENUE,TRINITY AVENUE,EAST 158 STREET,EAST 160 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/11/2013 12:00:00 PM,01 BRONX,BRONX,1009965,238147,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82029670789987,-73.90709242323263,"(40.82029670789987, -73.90709242323263)"
26467266,10/09/2013 12:57:00 PM,10/10/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10470,4725 WHITE PLAINS ROAD,WHITE PLAINS ROAD,CRANFORD AVENUE,ST OUEN STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/10/2013 12:00:00 PM,12 BRONX,BRONX,1025731,268665,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.90399931359489,-73.84994151379168,"(40.90399931359489, -73.84994151379168)"
26464858,10/09/2013 11:14:00 AM,10/11/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,3106 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST 204 STREET,EAST 206 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/11/2013 12:00:00 PM,07 BRONX,BRONX,1017638,257716,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87398212731438,-73.87927267714751,"(40.87398212731438, -73.87927267714751)"
26462435,10/09/2013 06:02:00 AM,10/09/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10461,2700 EAST TREMONT AVENUE,EAST TREMONT AVENUE,ST RAYMONDS AVENUE,WILLIAMSBRIDGE ROAD,,,ADDRESS,BRONX,,N/A,Closed,,10/09/2013 12:00:00 PM,10 BRONX,BRONX,1026923,246329,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84268826916678,-73.84577169710714,"(40.84268826916678, -73.84577169710714)"
26459004,10/08/2013 10:10:00 AM,10/09/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10472,1440 BRONX RIVER AVENUE,BRONX RIVER AVENUE,EAST 174 STREET,CROSS BRONX EXPRESSWAY,,,ADDRESS,BRONX,,N/A,Closed,,10/09/2013 12:00:00 PM,09 BRONX,BRONX,1018017,243713,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83554666365087,-73.87797279135413,"(40.83554666365087, -73.87797279135413)"
26460655,10/08/2013 09:10:00 AM,10/09/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10459,901 EAST 169 STREET,EAST 169 STREET,TIFFANY STREET,FOX STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/09/2013 12:00:00 PM,03 BRONX,BRONX,1013332,240935,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82793852776186,-73.89491547341223,"(40.82793852776186, -73.89491547341223)"
26451850,10/07/2013 04:24:00 PM,10/08/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10465,188 BRINSMADE AVENUE,BRINSMADE AVENUE,SCHURZ AVENUE,HARDING AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/08/2013 12:00:00 PM,10 BRONX,BRONX,1034110,236135,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81467105719928,-73.81987234696201,"(40.81467105719928, -73.81987234696201)"
26448331,10/07/2013 01:23:00 PM,10/08/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,931 BURKE AVENUE,BURKE AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/08/2013 12:00:00 PM,12 BRONX,BRONX,1022932,256755,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.871322867022315,-73.86013573600499,"(40.871322867022315, -73.86013573600499)"
26447417,10/07/2013 09:09:00 AM,10/09/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,3026 ELY AVENUE,ELY AVENUE,ADEE AVENUE,HAMMERSLEY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/09/2013 12:00:00 PM,12 BRONX,BRONX,1029368,257011,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87199495596358,-73.83686312465983,"(40.87199495596358, -73.83686312465983)"
26450047,10/07/2013 07:19:00 AM,10/07/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,,,BRONXDALE AVENUE,RHINELANDER AVENUE,BRONXDALE AVENUE,RHINELANDER AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/07/2013 12:00:00 PM,11 BRONX,BRONX,1022653,248477,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.848603492943326,-73.86119195662792,"(40.848603492943326, -73.86119195662792)"
26444794,10/06/2013 05:10:00 PM,10/07/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10467,3291 HULL AVENUE,HULL AVENUE,EAST 207 STREET,EAST 209 STREET,,,ADDRESS,BRONX,,N/A,Closed,,10/07/2013 12:00:00 PM,07 BRONX,BRONX,1018890,258604,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8764145863597,-73.87474099798092,"(40.8764145863597, -73.87474099798092)"
26444416,10/06/2013 04:43:00 PM,10/07/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,2134 BARNES AVENUE,BARNES AVENUE,LYDIG AVENUE,PELHAM PARKWAY,,,ADDRESS,BRONX,,N/A,Closed,,10/07/2013 12:00:00 PM,11 BRONX,BRONX,1021912,250645,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85455719439999,-73.86385812554101,"(40.85455719439999, -73.86385812554101)"
26444051,10/06/2013 11:10:00 AM,10/07/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10466,644 EAST 228 STREET,EAST 228 STREET,CARPENTER AVENUE,LOWERRE PLACE,,,ADDRESS,BRONX,,N/A,Closed,,10/07/2013 12:00:00 PM,12 BRONX,BRONX,1022597,263762,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.890556340100936,-73.86130689485829,"(40.890556340100936, -73.86130689485829)"
26445139,10/06/2013 02:03:00 AM,10/07/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10462,1800 AMETHYST STREET,AMETHYST STREET,MORRIS PARK AVENUE,RHINELANDER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/07/2013 12:00:00 PM,11 BRONX,BRONX,1020808,247211,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84513653129618,-73.86786762039328,"(40.84513653129618, -73.86786762039328)"
26437192,10/04/2013 03:03:00 PM,10/05/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10473,323 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,O'BRIEN AVENUE,BOLTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/05/2013 12:00:00 PM,09 BRONX,BRONX,1023951,235180,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81210134838199,-73.85657902136512,"(40.81210134838199, -73.85657902136512)"
26435607,10/04/2013 02:58:00 PM,10/05/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10473,253 SOUNDVIEW AVENUE,SOUNDVIEW AVENUE,STANTON COURT,O'BRIEN AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/05/2013 12:00:00 PM,09 BRONX,BRONX,1024190,234687,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81074712504548,-73.85571856214723,"(40.81074712504548, -73.85571856214723)"
26436386,10/04/2013 01:22:00 PM,10/05/2013 12:00:00 PM,DSNY,A - Bronx,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10469,2534 HONE AVENUE,HONE AVENUE,MACE AVENUE,ALLERTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/05/2013 12:00:00 PM,11 BRONX,BRONX,1023592,254087,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86399711186349,-73.85776501207363,"(40.86399711186349, -73.85776501207363)"
